lineage,sense,BP,RI,DVG_type,read_counts_virema,read_counts_ditector,pBP_virema,pRI_virema,pBP_ditector,pRI_ditector,rpht_virema,rpht_ditector,length_dvg,p(real),strain,rep,program
M,neg,193,191,Deletion_reverse,1,0,0.000372717,0.000374111,0,0.000373413,0.4448022631539149,0,10136,0.890195033,B,1,virema
M,neg,194,192,Deletion_reverse,1,0,0.000370508,0.000374111,0,0.000373134,0.4448022631539149,0,10136,0.8616090216636108,B,1,virema
M,neg,200,197,Deletion_reverse,1,0,0.000386698,0.000371471,0,0.00037037,0.4448022631539149,0,10135,0.5600724610943165,B,1,virema
M,neg,214,212,Deletion_reverse,3,0,0.001128244,0.001132931,0,0.001131222,1.3344067894617448,0,10136,0.8229022157701519,B,1,virema
M,neg,2187,1523,Deletion_reverse,1,0,0.000327225,0.000276702,0,0.000220459,0.4448022631539149,0,9474,0.5774226627878071,B,1,virema
M,neg,2190,2188,Deletion_reverse,1,0,0.00032,0.000325733,0,0.000262743,0.4448022631539149,0,10136,0.6144541631602395,B,1,virema
M,neg,2244,2244,Insertion_reverse,1,0,0.000342936,0.000342936,0,0.000326264,0.4448022631539149,0,10138,0.7928351322500047,B,1,virema
M,neg,2245,2243,Deletion_reverse,2,0,0.000693963,0.000677277,0,0.000649351,0.8896045263078298,0,10136,0.8254211073463699,B,1,virema
M,neg,2266,2264,Deletion_reverse,1,0,0.000358938,0.000355745,0,0.000337496,0.4448022631539149,0,10136,0.6968395455828771,B,1,virema
M,neg,2271,2269,Deletion_reverse,1,0,0.000358038,0.000358423,0,0.000339789,0.4448022631539149,0,10136,0.6895421270340607,B,1,virema
M,neg,2288,2286,Deletion_reverse,1,0,0.000331236,0.000333778,0,0.000327761,0.4448022631539149,0,10136,0.6748806835681644,B,1,virema
M,neg,228,226,Deletion_reverse,1,0,0.000365631,0.000366972,0,0.000366166,0.4448022631539149,0,10136,0.5363976911545116,B,1,virema
M,neg,2297,2294,Deletion_reverse,1,0,0.000353357,0.000334672,0,0.000332336,0.4448022631539149,0,10135,0.8208089784489275,B,1,virema
M,neg,2456,2454,Deletion_reverse,1,0,0.001754386,0.001763668,0,0.000417014,0.4448022631539149,0,10136,0.7047607924391492,B,1,virema
M,neg,2662,2660,Deletion_reverse,1,0,0.00166113,0.00166113,0,0.00073692,0.4448022631539149,0,10136,0.7900615560531301,B,1,virema
M,neg,2775,2773,Deletion_reverse,1,0,0.000571755,0.000584795,0,0.000409165,0.4448022631539149,0,10136,0.5361717194438222,B,1,virema
M,neg,2835,2831,Deletion_reverse,2,0,0.000598982,0.000618812,0,0.000581734,0.8896045263078298,0,10134,0.6916440867813485,B,1,virema
M,neg,2840,2838,Deletion_reverse,1,0,0.000293858,0.000295946,0,0.000284091,0.4448022631539149,0,10136,0.8656605508429337,B,1,virema
M,neg,2872,2870,Deletion_reverse,1,0,0.000233536,0.000235239,0,0.000233372,0.4448022631539149,0,10136,0.8656605508429337,B,1,virema
M,neg,2895,2893,Deletion_reverse,1,0,0.000289017,0.000289687,0,0.000279408,0.4448022631539149,0,10136,0.8823882414755446,B,1,virema
M,neg,2908,2908,Insertion_reverse,1,0,0.000271961,0.000271961,0,0.000262812,0.4448022631539149,0,10138,0.7232910678837613,B,1,virema
M,neg,2909,2907,Deletion_reverse,1,0,0.000271518,0.000271961,0,0.000262743,0.4448022631539149,0,10136,0.6575958186675818,B,1,virema
M,neg,2917,2915,Deletion_reverse,1,0,0.000258198,0.000259673,0,0.000251572,0.4448022631539149,0,10136,0.8685191378512176,B,1,virema
M,neg,2939,2937,Deletion_reverse,2,0,0.000538068,0.000538213,0,0.000515066,0.8896045263078298,0,10136,0.8981611205793112,B,1,virema
M,neg,2945,2943,Deletion_reverse,1,0,0.000259269,0.000258065,0,0.000246853,0.4448022631539149,0,10136,0.8781422177189901,B,1,virema
M,neg,2964,2962,Deletion_reverse,1,0,0.00026824,0.000267308,0,0.000263019,0.4448022631539149,0,10136,0.8823882414755446,B,1,virema
M,neg,2966,2963,Deletion_reverse,5,0,0.001320655,0.001339764,0,0.00131787,2.2240113157695744,0,10135,0.8178325110080042,B,1,virema
M,neg,2972,2970,Deletion_reverse,2,0,0.000511902,0.000518807,0,0.000509424,0.8896045263078298,0,10136,0.9021645753434904,B,1,virema
M,neg,2979,2977,Deletion_reverse,1,0,0.000248818,0.000252334,0,0.000250313,0.4448022631539149,0,10136,0.5682580627089053,B,1,virema
M,neg,2981,2978,Deletion_reverse,1,0,0.000243962,0.000251193,0,0.000249377,0.4448022631539149,0,10135,0.8156546805445184,B,1,virema
M,neg,3043,3041,Deletion_reverse,2,0,0.000510204,0.000510986,0,0.00049128,0.8896045263078298,0,10136,0.7901658244233918,B,1,virema
M,neg,3045,3045,Insertion_reverse,1,0,0.000254323,0.000254323,0,0.000243487,0.4448022631539149,0,10138,0.6782750834013876,B,1,virema
M,neg,3217,3217,Insertion_reverse,1,0,0.000474608,0.000474608,0,0.0004649,0.4448022631539149,0,10138,0.8527508019111698,B,1,virema
M,neg,3218,3216,Deletion_reverse,2,0,0.000948767,0.000952835,0,0.000945626,0.8896045263078298,0,10136,0.8229022157701519,B,1,virema
M,neg,3258,3256,Deletion_reverse,3,0,0.001021103,0.001022844,0,0.001001335,1.3344067894617448,0,10136,0.8359353007792408,B,1,virema
M,neg,3272,3267,Deletion_reverse,1,0,0.000327439,0.000329489,0,0.000322269,0.4448022631539149,0,10133,0.5770117258867711,B,1,virema
M,neg,3274,3271,Deletion_reverse,1,0,0.00032144,0.000327654,0,0.00031027,0.4448022631539149,0,10135,0.5807981622242623,B,1,virema
M,neg,3401,3398,Deletion_reverse,4,0,0.000951022,0.000900901,0,0.00088574,1.7792090526156596,0,10135,0.716910469,B,1,virema
M,neg,3410,3407,Deletion_reverse,1,0,0.000225428,0.000225327,0,0.000231696,0.4448022631539149,0,10135,0.8823882414755446,B,1,virema
M,neg,3412,3410,Deletion_reverse,3,0,0.000673703,0.000676285,0,0.000696541,1.3344067894617448,0,10136,0.892684279,B,1,virema
M,neg,3414,3414,Insertion_reverse,1,0,0.000223814,0.000223814,0,0.000230521,0.4448022631539149,0,10138,0.8823882414755446,B,1,virema
M,neg,3417,3413,Deletion_reverse,1,0,0.000223164,0.000224115,0,0.000230894,0.4448022631539149,0,10134,0.8656605508429337,B,1,virema
M,neg,3419,3417,Deletion_reverse,1,0,0.000222668,0.000223164,0,0.000229779,0.4448022631539149,0,10136,0.8673566596339556,B,1,virema
M,neg,3421,3418,Deletion_reverse,3,0,0.000666667,0.000667854,0,0.000686813,1.3344067894617448,0,10135,0.892684279,B,1,virema
M,neg,3434,3432,Deletion_reverse,1,0,0.000225073,0.000224115,0,0.000221729,0.4448022631539149,0,10136,0.7903741992127773,B,1,virema
M,neg,3440,3438,Deletion_reverse,1,0,0.000213721,0.00021395,0,0.000222222,0.4448022631539149,0,10136,0.820787386,B,1,virema
M,neg,3455,3455,Insertion_reverse,2,0,0.000437733,0.000437733,0,0.000455996,0.8896045263078298,0,10138,0.8517805678170233,B,1,virema
M,neg,3456,3454,Deletion_reverse,2,0,0.000437158,0.00043592,0,0.000453309,0.8896045263078298,0,10136,0.811383319,B,1,virema
M,neg,3617,3615,Deletion_reverse,1,0,0.000437828,0.000446628,0,0.000443262,0.4448022631539149,0,10136,0.5809428825432738,B,1,virema
M,neg,3619,3616,Deletion_reverse,1,0,0.000424088,0.000439367,0,0.000436872,0.4448022631539149,0,10135,0.5728169865573535,B,1,virema
M,neg,3619,3619,Insertion_reverse,1,0,0.000424088,0.000424088,0,0.000422119,0.4448022631539149,0,10138,0.6435168600299688,B,1,virema
M,neg,3670,3668,Deletion_reverse,1,0,0.000302206,0.000302847,0,0.000302115,0.4448022631539149,0,10136,0.890195033,B,1,virema
M,neg,3677,3675,Deletion_reverse,1,0,0.000302755,0.000301568,0,0.00029994,0.4448022631539149,0,10136,0.6315247705671935,B,1,virema
M,neg,3688,3686,Deletion_reverse,1,0,0.000385356,0.000389712,0,0.000387898,0.4448022631539149,0,10136,0.8616090216636108,B,1,virema
M,neg,3699,3697,Deletion_reverse,1,0,0.000391236,0.000388802,0,0.000385951,0.4448022631539149,0,10136,0.8656605508429337,B,1,virema
M,neg,3700,3697,Deletion_reverse,1,0,0.000390168,0.000388802,0,0.000385951,0.4448022631539149,0,10135,0.8656605508429337,B,1,virema
M,neg,3716,3714,Deletion_reverse,1,0,0.00036846,0.000370645,0,0.000368324,0.4448022631539149,0,10136,0.691837848,B,1,virema
M,neg,3782,3779,Deletion_reverse,1,0,0.000366166,0.000371058,0,0.000370233,0.4448022631539149,0,10135,0.5685932170339039,B,1,virema
M,neg,3807,3804,Deletion_reverse,1,0,0.000380228,0.000381243,0,0.000379507,0.4448022631539149,0,10135,0.8781422177189901,B,1,virema
M,neg,3810,3808,Deletion_reverse,1,0,0.000380373,0.000379939,0,0.000377929,0.4448022631539149,0,10136,0.6315247705671935,B,1,virema
M,neg,3811,3808,Deletion_reverse,1,0,0.000372024,0.000379939,0,0.000377929,0.4448022631539149,0,10135,0.5600724610943165,B,1,virema
M,neg,3893,3891,Deletion_reverse,1,0,0.000881834,0.000886525,0,0.000343171,0.4448022631539149,0,10136,0.8650825155556017,B,1,virema
M,neg,3915,3912,Deletion_reverse,1,0,0.000848896,0.00085034,0,0.000374111,0.4448022631539149,0,10135,0.7613096113321134,B,1,virema
M,neg,3989,3987,Deletion_reverse,1,0,0.00127551,0.001277139,0,0.000699301,0.4448022631539149,0,10136,0.6257714652525843,B,1,virema
M,neg,4041,4037,Deletion_reverse,1,0,0.000630517,0.000668003,0,0.000515996,0.4448022631539149,0,10134,0.6916440867813485,B,1,virema
M,neg,4042,4040,Deletion_reverse,1,0,0.000626566,0.000630517,0,0.000523834,0.4448022631539149,0,10136,0.6686185120938654,B,1,virema
M,neg,4093,4090,Deletion_reverse,1,0,0.000462107,0.000469043,0,0.000457666,0.4448022631539149,0,10135,0.6523202869009864,B,1,virema
M,neg,4124,4122,Deletion_reverse,1,0,0.000426439,0.000441112,0,0.000438789,0.4448022631539149,0,10136,0.5728169865573535,B,1,virema
M,neg,4148,4146,Deletion_reverse,1,0,0.000270051,0.000270856,0,0.000269978,0.4448022631539149,0,10136,0.6133158846472418,B,1,virema
M,neg,4238,4236,Deletion_reverse,1,0,0.000410172,0.000412882,0,0.000179051,0.4448022631539149,0,10136,0.8823882414755446,B,1,virema
M,neg,4264,4262,Deletion_reverse,4,0,0.001458257,0.001459854,0,0.000791139,1.7792090526156596,0,10136,0.8897091143384258,B,1,virema
M,neg,4271,4309,Insertion_reverse,1,0,0.00036036,0.000341763,0,0.000322061,0.4448022631539149,0,10176,0.707596893,B,1,virema
M,neg,4296,4294,Deletion_reverse,2,0,0.000803213,0.000794597,0,0.000672721,0.8896045263078298,0,10136,0.5322625894989866,B,1,virema
M,neg,4310,4307,Deletion_reverse,2,0,0.000676819,0.000682361,0,0.000631512,0.8896045263078298,0,10135,0.6489812194386119,B,1,virema
M,neg,4384,4381,Deletion_reverse,1,0,0.000269614,0.000263574,0,0.000254647,0.4448022631539149,0,10135,0.8616090216636108,B,1,virema
M,neg,4388,4386,Deletion_reverse,2,0,0.000534902,0.000543331,0,0.000523972,0.8896045263078298,0,10136,0.8516394521063205,B,1,virema
M,neg,4390,4388,Deletion_reverse,2,0,0.000532907,0.000534902,0,0.000515996,0.8896045263078298,0,10136,0.9051594924712142,B,1,virema
M,neg,4403,4401,Deletion_reverse,1,0,0.000267738,0.000265957,0,0.000257334,0.4448022631539149,0,10136,0.8685191378512176,B,1,virema
M,neg,4408,4406,Deletion_reverse,1,0,0.000263435,0.000266454,0,0.000257998,0.4448022631539149,0,10136,0.8616090216636108,B,1,virema
M,neg,4441,4439,Deletion_reverse,1,0,0.00029146,0.000292398,0,0.000292227,0.4448022631539149,0,10136,0.5896413832094132,B,1,virema
M,neg,4460,4458,Deletion_reverse,1,0,0.00039968,0.00039557,0,0.00039185,0.4448022631539149,0,10136,0.5682580627089053,B,1,virema
M,neg,4472,7814,Insertion_reverse,1,0,0.000518403,0.000350631,0,0.000328947,0.4448022631539149,0,13480,0.5728169865573535,B,1,virema
M,neg,4494,4031,Deletion_reverse,1,0,0.000542299,0.00071582,0,0.000512558,0.4448022631539149,0,9675,0.6145025317591347,B,1,virema
M,neg,4502,4500,Deletion_reverse,1,0,0.000503525,0.000513347,0,0.000510204,0.4448022631539149,0,10136,0.576456402,B,1,virema
M,neg,4505,4503,Deletion_reverse,1,0,0.000484966,0.0004995,0,0.000496278,0.4448022631539149,0,10136,0.8616333657847528,B,1,virema
M,neg,4542,8637,Insertion_reverse,1,0,0.000369959,0.0003885,0,0.000378072,0.4448022631539149,0,14233,0.7886045801066126,B,1,virema
M,neg,4543,4543,Insertion_reverse,1,0,0.000369822,0.000369822,0,0.000369959,0.4448022631539149,0,10138,0.7928351322500047,B,1,virema
M,neg,4544,4542,Deletion_reverse,2,0,0.000739372,0.000739919,0,0.000739098,0.8896045263078298,0,10136,0.8652873031700179,B,1,virema
M,neg,4645,4645,Insertion_reverse,3,0,0.000902799,0.000902799,0,0.000507271,1.3344067894617448,0,10138,0.7375698248168299,B,1,virema
M,neg,4657,4654,Deletion_reverse,1,0,0.00027248,0.000273973,0,0.00016284,0.4448022631539149,0,10135,0.7232910678837613,B,1,virema
M,neg,4671,4669,Deletion_reverse,1,0,0.000226501,0.000226757,0,0.000152393,0.4448022631539149,0,10136,0.7301735417765238,B,1,virema
M,neg,4688,4685,Deletion_reverse,1,0,0.000199641,0.000202799,0,0.000146735,0.4448022631539149,0,10135,0.8761439085352144,B,1,virema
M,neg,4688,4686,Deletion_reverse,1,0,0.000199641,0.000202306,0,0.000146972,0.4448022631539149,0,10136,0.8676136435641602,B,1,virema
M,neg,4690,4688,Deletion_reverse,3,0,0.000597848,0.000598922,0,0.000438084,1.3344067894617448,0,10136,0.8513623034705178,B,1,virema
M,neg,4701,4699,Deletion_reverse,1,0,0.000195618,0.000195351,0,0.000145773,0.4448022631539149,0,10136,0.7140288193196357,B,1,virema
M,neg,4705,4702,Deletion_reverse,5,0,0.00096918,0.000976753,0,0.000738116,2.2240113157695744,0,10135,0.7501286229509072,B,1,virema
M,neg,4716,4772,Insertion_reverse,1,0,0.000217912,0.000322893,0,0.000308833,0.4448022631539149,0,10194,0.7804381892160995,B,1,virema
M,neg,4720,4776,Insertion_reverse,1,0,0.000216873,0.000358038,0,0.000356379,0.4448022631539149,0,10194,0.8359698603563314,B,1,virema
M,neg,4766,4764,Deletion_reverse,1,0,0.000273598,0.000271592,0,0.00026476,0.4448022631539149,0,10136,0.829818018,B,1,virema
M,neg,4787,4787,Insertion_reverse,6,0,0.00260983,0.00260983,0,0.00247117,2.6688135789234897,0,10138,0.5527470004028385,B,1,virema
M,neg,4788,4786,Deletion_reverse,3,0,0.00130039,0.001311189,0,0.001236603,1.3344067894617448,0,10136,0.8178325110080042,B,1,virema
M,neg,4799,4795,Deletion_reverse,1,0,0.000438789,0.000416146,0,0.000408831,0.4448022631539149,0,10134,0.5319389782154307,B,1,virema
M,neg,4826,4824,Deletion_reverse,1,0,0.00036523,0.000365497,0,0.000345781,0.4448022631539149,0,10136,0.738529048,B,1,virema
M,neg,4851,4849,Deletion_reverse,1,0,0.000306654,0.000308356,0,0.000306843,0.4448022631539149,0,10136,0.8656605508429337,B,1,virema
M,neg,4865,4865,Insertion_reverse,1,0,0.000276702,0.000276702,0,0.000275179,0.4448022631539149,0,10138,0.6133158846472418,B,1,virema
M,neg,4866,4864,Deletion_reverse,3,0,0.000830335,0.000830565,0,0.000825764,1.3344067894617448,0,10136,0.8539279832491762,B,1,virema
M,neg,4867,4864,Deletion_reverse,1,0,0.000275482,0.000276855,0,0.000275255,0.4448022631539149,0,10135,0.8656605508429337,B,1,virema
M,neg,4876,4874,Deletion_reverse,1,0,0.000267094,0.000269107,0,0.000266738,0.4448022631539149,0,10136,0.8656900112664062,B,1,virema
M,neg,4896,4894,Deletion_reverse,1,0,0.000274348,0.000270197,0,0.000266809,0.4448022631539149,0,10136,0.8616090216636108,B,1,virema
M,neg,4959,4957,Deletion_reverse,1,0,0.00026455,0.000262536,0,0.000260078,0.4448022631539149,0,10136,0.7623096644085112,B,1,virema
M,neg,5094,5092,Deletion_reverse,1,0,0.000326477,0.000328299,0,0.000230787,0.4448022631539149,0,10136,0.6029839,B,1,virema
M,neg,5095,5092,Deletion_reverse,1,0,0.000324781,0.000328299,0,0.000230787,0.4448022631539149,0,10135,0.6102419981649158,B,1,virema
M,neg,5111,5109,Deletion_reverse,1,0,0.000271003,0.00027137,0,0.000229568,0.4448022631539149,0,10136,0.8185854656875003,B,1,virema
M,neg,5122,5120,Deletion_reverse,1,0,0.000274574,0.000275786,0,0.000263505,0.4448022631539149,0,10136,0.7908833120377201,B,1,virema
M,neg,5123,5120,Deletion_reverse,1,0,0.000273598,0.000275786,0,0.000263505,0.4448022631539149,0,10135,0.7906992016742759,B,1,virema
M,neg,5217,5215,Deletion_reverse,1,0,0.000348675,0.000350508,0,0.000164204,0.4448022631539149,0,10136,0.6589575054413771,B,1,virema
M,neg,5223,5221,Deletion_reverse,1,0,0.000352113,0.000342818,0,0.000210571,0.4448022631539149,0,10136,0.6996166640391885,B,1,virema
M,neg,5228,5226,Deletion_reverse,3,0,0.000938673,0.000998004,0,0.000609013,1.3344067894617448,0,10136,0.6863238958616209,B,1,virema
M,neg,5229,5226,Deletion_reverse,1,0,0.000312891,0.000332668,0,0.000203004,0.4448022631539149,0,10135,0.6996166640391885,B,1,virema
M,neg,5261,5259,Deletion_reverse,1,0,0.000273075,0.000274198,0,0.000192604,0.4448022631539149,0,10136,0.8948548725623305,B,1,virema
M,neg,5286,5284,Deletion_reverse,1,0,0.000237023,0.000237812,0,0.000183486,0.4448022631539149,0,10136,0.7459360830485768,B,1,virema
M,neg,5330,10073,Insertion_reverse,1,0,0.000269397,0.001082251,0,0.001041667,0.4448022631539149,0,14881,0.5953473601827479,B,1,virema
M,neg,5330,5328,Deletion_reverse,1,0,0.000269397,0.000272777,0,0.000270051,0.4448022631539149,0,10136,0.728007366,B,1,virema
M,neg,5354,5431,Insertion_reverse,2,0,0.000472925,0.000473373,0,0.000467399,0.8896045263078298,0,10215,0.5054689571313741,B,1,virema
M,neg,5360,5357,Deletion_reverse,1,0,0.00022686,0.000228519,0,0.000227687,0.4448022631539149,0,10135,0.8134084272725474,B,1,virema
M,neg,5360,5448,Insertion_reverse,1,0,0.00022686,0.000248139,0,0.00024564,0.4448022631539149,0,10226,0.6711309287201159,B,1,virema
M,neg,5364,5361,Deletion_reverse,1,0,0.000233863,0.000226449,0,0.000225276,0.4448022631539149,0,10135,0.7747181928085386,B,1,virema
M,neg,5365,307,Deletion_reverse,1,0,0.000231,0.000917431,0,0.000915751,0.4448022631539149,0,5080,0.6838589367987957,B,1,virema
M,neg,5369,5367,Deletion_reverse,1,0,0.000225428,0.000227428,0,0.000226501,0.4448022631539149,0,10136,0.7846392010153426,B,1,virema
M,neg,5369,5458,Insertion_reverse,1,0,0.000225428,0.000249688,0,0.000247525,0.4448022631539149,0,10227,0.765243644,B,1,virema
M,neg,5370,5459,Insertion_reverse,7,0,0.001565645,0.00170815,0,0.00169123,3.1136158420774045,0,10227,0.6737014427947351,B,1,virema
M,neg,5385,5383,Deletion_reverse,2,0,0.000459453,0.000437828,0,0.000434122,0.8896045263078298,0,10136,0.5788791850910779,B,1,virema
M,neg,5403,5401,Deletion_reverse,1,0,0.000229253,0.000230415,0,0.000225073,0.4448022631539149,0,10136,0.7837219119380491,B,1,virema
M,neg,5427,5425,Deletion_reverse,3,0,0.000722543,0.000681354,0,0.000668151,1.3344067894617448,0,10136,0.5104928006094102,B,1,virema
M,neg,5431,5429,Deletion_reverse,1,0,0.000236686,0.000240096,0,0.000237417,0.4448022631539149,0,10136,0.8120016027161949,B,1,virema
M,neg,5446,5444,Deletion_reverse,1,0,0.000248139,0.000248324,0,0.0002457,0.4448022631539149,0,10136,0.7534892660629983,B,1,virema
M,neg,5452,5449,Deletion_reverse,2,0,0.000499376,0.000495909,0,0.000490557,0.8896045263078298,0,10135,0.8292255654485388,B,1,virema
M,neg,5456,5454,Deletion_reverse,2,0,0.000510334,0.000500751,0,0.000496155,0.8896045263078298,0,10136,0.8254211073463699,B,1,virema
M,neg,5475,5473,Deletion_reverse,1,0,0.000308833,0.000306091,0,0.000301205,0.4448022631539149,0,10136,0.8656900112664062,B,1,virema
M,neg,5483,5481,Deletion_reverse,1,0,0.000301659,0.000308356,0,0.000302572,0.4448022631539149,0,10136,0.5600724610943165,B,1,virema
M,neg,5583,5579,Deletion_reverse,1,0,0.000853971,0.000869565,0,0.000286205,0.4448022631539149,0,10134,0.8636795191505736,B,1,virema
M,neg,5702,5702,Insertion_reverse,1,0,0.001358696,0.001358696,0,0.000438982,0.4448022631539149,0,10138,0.8633494517752357,B,1,virema
M,neg,5828,5826,Deletion_reverse,1,0,0.000378072,0.000388199,0,0.000330907,0.4448022631539149,0,10136,0.5600724610943165,B,1,virema
M,neg,6062,6059,Deletion_reverse,1,0,0.000527426,0.000546448,0,0.000264901,0.4448022631539149,0,10135,0.5091268111277087,B,1,virema
M,neg,6085,7350,Insertion_reverse,1,0,0.000333778,0.000202102,0,0.000198138,0.4448022631539149,0,11403,0.6772209836242381,B,1,virema
M,neg,6108,6106,Deletion_reverse,1,0,0.000257599,0.00025974,0,0.000228415,0.4448022631539149,0,10136,0.5277181967024832,B,1,virema
M,neg,6110,6108,Deletion_reverse,1,0,0.00025641,0.000257599,0,0.000227066,0.4448022631539149,0,10136,0.5695399014101864,B,1,virema
M,neg,6131,6128,Deletion_reverse,1,0,0.000212359,0.000212675,0,0.000193349,0.4448022631539149,0,10135,0.8230473344236584,B,1,virema
M,neg,6146,6303,Insertion_reverse,1,0,0.000204666,0.000742942,0,0.00074129,0.4448022631539149,0,10295,0.8264193108296058,B,1,virema
M,neg,6152,6150,Deletion_reverse,2,0,0.0004385,0.000441112,0,0.000419815,0.8896045263078298,0,10136,0.8423856002799514,B,1,virema
M,neg,6157,6155,Deletion_reverse,1,0,0.000207211,0.000212585,0,0.000202511,0.4448022631539149,0,10136,0.510185375,B,1,virema
M,neg,6167,6165,Deletion_reverse,6,0,0.001216545,0.001215067,0,0.001193317,2.6688135789234897,0,10136,0.784521606,B,1,virema
M,neg,6186,6184,Deletion_reverse,1,0,0.000227946,0.00022686,0,0.000225023,0.4448022631539149,0,10136,0.8655650899984896,B,1,virema
